distance_to_candidate,remaining_capacity_ratio,candidate_demand_ratio,dist_candidate_to_depot,urgency_score,shap_distance_to_candidate,shap_remaining_capacity_ratio,shap_candidate_demand_ratio,shap_dist_candidate_to_depot,shap_urgency_score
0.5473866332789135,1.0,0.2781072361038641,0.5473866332789135,0.2442289365975545,-0.039658178831964506,0.013306316181442526,0.0006620982366302996,-0.005253069829086599,0.005199635437115831
0.2963801440281388,0.2086869949653257,0.1643902510684797,0.2856989194907388,1.0,-0.03767574345515868,0.0002982650772855777,0.002435726927697033,0.0004084256687474408,0.000970017475729037
0.2404664280660705,0.3152071926387163,0.253021992789888,0.2779073326816023,0.8170438837666315,-0.03184192881401486,-0.004095764034941567,-0.0010425158400698819,0.0009866736664707787,-0.0035863854375747907
0.020103665397287,0.7816996123061585,0.2373016829834326,0.6081727620056425,0.3020076340733911,0.6544928046995512,0.029584141712298333,0.005991786833105834,0.0006359438871368184,0.016694224278617185
0.2508157955155604,0.7089257276307792,0.3928519875921592,0.1556526273720103,0.342370857874824,-0.031032605025618522,-0.010240091723021578,-0.0039345561014738455,0.017618040367956382,-0.009172090406300413
0.5533200480169178,1.0,0.2651303161577709,0.5533200480169178,0.2586934484883207,-0.03951961048373505,0.013248393639605638,0.000800263891483155,-0.005117200399618014,0.004902072854497419
0.44978144539591,1.0,0.3761300728252487,0.44978144539591,0.2792367929707283,-0.03642185839787999,0.013719923940830086,-0.0004502358699414799,-0.002317610854456689,-0.0021424390101446988
0.4418130434917102,1.0,0.2984974207931577,0.4418130434917102,0.253777859536352,-0.037746965711553455,0.014446745415398254,0.0007814077429043209,-0.0025893929657149783,0.005449691884291496
0.2599322956438816,0.3728042513940188,0.3305144643439426,0.1867501724343555,0.6510534915599886,-0.030672772974021427,-0.008908114768396445,-0.003328906784802257,0.011084865367006386,-0.006888817393537465
0.6060848666858395,0.6889874852119212,0.2189101414415563,0.36275749281524,0.3565024947638233,-0.03786823699921342,-0.001777612551900347,-0.0006169549384503625,-9.88125052117539e-06,-0.0028261911505069294
